SL,SMILE1,SMILE2,Temperature,Prompt,Non_Reactive_groups,Source_File
73,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.6,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 100 MPa, incorporating vinyl(C=C) and hydroxyl(=O) functionalities.",[],mix_generated_responses.json
74,C1OC1COC3COC4C(OC2CO2)COC34,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,1.6,"Suggest a TSMP system that satisfies Tg = 100°C and Er = 100 MPa, incorporating vinyl(C=C) and hydroxyl(=O) functionalities.",[],mix_generated_responses.json
75,Cc3cc(c2cc(C)c(OCC1CO1)c(C(C)(C)C)c2)cc(C(C)(C)C)c3OCC4CO4,CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS,1.6,"Create a thermoset polymer with Tg = 140°C, Er = 80 MPa, and monomers featuring thiol(CCS) and vinyl(C=C) groups.",[],mix_generated_responses.json
76,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,NCc1cccc(CN)c1,1.6,"Suggest a TSMP system that satisfies Tg = 60°C and Er = 100 MPa, incorporating vinyl(C=C) and vinyl(C=C) functionalities.",[],mix_generated_responses.json
77,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],1.6,"Create a thermoset polymer with Tg = 100°C, Er = 100 MPa, and monomers featuring acrylate(C=C(C=O)) and vinyl(C=C) groups.",[],mix_generated_responses.json
78,C=CC(=O)OC(C)(C)C,C=C(N)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O,2.0,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],mix_generated_responses.json
79,CC\1=NC(=O)C(=C/C1=C\2/C=CN3C=CNC3=C2)C#N,Cc1cccc(C=C)c1,2.0,"Propose two monomers that form a TSMP with Tg around 100°C, Er near 100 MPa, and containing vinyl(C=C) and hydroxyl(=O) groups.",[],mix_generated_responses.json
80,C=CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C,2.0,"Propose two monomers that form a TSMP with Tg around 100°C, Er near 100 MPa, and containing vinyl(C=C) and hydroxyl(=O) groups.",[],mix_generated_responses.json
81,CC(=O)OCCOCCOCCOCCOC(=O)C(C)=O,C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1,2.0,"Propose two monomers that form a TSMP with Tg around 150°C, Er near 200 MPa, and containing vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
82,N/OCC(OCCn1CO1)CC2CO2,C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,2.0,Design a shape memory polymer with Tg ≈ 140°C and Er ≈ 80 MPa that includes thiol(CCS) and vinyl(C=C) groups.,[],mix_generated_responses.json
83,C=C(C)C(=O)OCCCC,C=C(CS)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,2.0,Design a shape memory polymer with Tg ≈ 140°C and Er ≈ 80 MPa that includes thiol(CCS) and vinyl(C=C) groups.,[],mix_generated_responses.json
84,C=Cc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C,C=Cc1cccc(C=C)c1,2.0,"Create a thermoset polymer with Tg = 60°C, Er = 100 MPa, and monomers featuring vinyl(C=C) and vinyl(C=C) groups.",[],mix_generated_responses.json
85,CC(=O)OCCOCCOCCOCCOC(=O)C(C)=O,O,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],mix_generated_responses.json
86,C=C(C)C(=O)OCCCC,CCC-CCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,2.0,"Generate a TSMP with Tg = 100°C and Er = 100 MPa, using functional groups acrylate(C=C(C=O)) and vinyl(C=C).",[],mix_generated_responses.json
1,C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,0.5,Create a thermoset polymer with Tg around 150°C and Er near 200 MPa.,[],properties_generated_responses.json
2,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,0.8,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
3,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,0.8,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
4,C=C(C)C(=O)OCCCC,C=C(C)C(=C)OCC(O)COC(=O)C(=C)C,0.8,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],properties_generated_responses.json
5,Nc2ccc(Oc1ccc(N)cc1)cc2,C1OC1COC3COC4C(OC2CO2)COC34,1.0,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
6,C=CC(=O)OC(C)(C)C,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,1.0,Propose two monomers that form a TSMP with Tg = 60°C and Er = 100 MPa.,[],properties_generated_responses.json
7,Nc2ccc(Cc1ccc(N)cc1)cc2,CCCCCCCCCCN,1.3,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
8,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCNCCN,1.3,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
9,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,1.3,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
10,Nc2ccc(SSc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.3,Generate a thermoset shape memory polymer with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
11,C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,C=C(CN)CCCN,1.3,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],properties_generated_responses.json
12,Nc2ccc(SSc1ccc(N)cc1)cc2,CCCCCCCCCCN,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
13,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
14,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
15,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
16,Nc2ccc(SSc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
17,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,C,1.6,Propose two monomers that form a TSMP with Tg = 40°C and Er = 80 MPa.,[],properties_generated_responses.json
18,C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,1.6,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 200 MPa.,[],properties_generated_responses.json
19,C=C(C)C(=O)OCCCC,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,1.6,Suggest a polymer system for Tg ≈ 150°C and Er ≈ 200 MPa.,[],properties_generated_responses.json
20,C=C(C)C(=O)OC,C=C,1.6,Design a TSMP with a glass transition temperature of 60°C and an elastic recovery of 100 MPa.,[],properties_generated_responses.json
21,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(CN)CCCN,1.6,Propose two monomers that form a TSMP with Tg = 100°C and Er = 100 MPa.,[],properties_generated_responses.json
22,C=CC(=O)OCCCC,C=C,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
23,Nc2ccc(SSc1ccc(N)cc1)cc2,NCCOCCOCCN,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
24,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
25,Nc2ccc(Oc1ccc(N)cc1)cc2,CP(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
26,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,2.0,Design a TSMP with a glass transition temperature of 40°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
27,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,CCl,2.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],properties_generated_responses.json
28,CC(COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(C)(C)C,Nc1cccc(N)c1,2.0,Propose two monomers that form a TSMP with Tg = 150°C and Er = 200 MPa.,[],properties_generated_responses.json
29,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,NCCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.0,Propose two monomers that form a TSMP with Tg = 150°C and Er = 200 MPa.,[],properties_generated_responses.json
30,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,N#CCOC,2.0,Propose two monomers that form a TSMP with Tg = 150°C and Er = 200 MPa.,[],properties_generated_responses.json
31,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS,2.0,Propose two monomers that form a TSMP with Tg = 150°C and Er = 200 MPa.,[],properties_generated_responses.json
32,CC(C)(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2,NCCCOCCOCCCN,2.0,Design a TSMP with a glass transition temperature of 140°C and an elastic recovery of 80 MPa.,[],properties_generated_responses.json
33,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,C,2.0,Suggest a polymer system for Tg ≈ 60°C and Er ≈ 100 MPa.,[],properties_generated_responses.json
34,C1OC1COC3COC4C(OC2CO2)COC34,NIC,2.0,Suggest a polymer system for Tg ≈ 60°C and Er ≈ 100 MPa.,[],properties_generated_responses.json
35,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=CCc1ccccc1OCC(O)COC(=O)Cc2ccc(C(=O)OCC(O)COc1ccccc1)cc2,2.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],properties_generated_responses.json
36,O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4,C=C,2.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],properties_generated_responses.json
37,C=CCc4ccc(OCC1CO1)c(c2cc(CC=C)ccc2OCC3CO3)c4,N=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.0,Generate a thermoset shape memory polymer with Tg = 100°C and Er = 100 MPa.,[],properties_generated_responses.json
38,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],0.5,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
39,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,CC\1=NC(=O)C(=C/C1=C\2/C=CN3C=CNC3=C2)C#N,0.5,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
40,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],0.5,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
41,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,0.5,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
42,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],0.5,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
43,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
44,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
45,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
46,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
47,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
48,C[C@H](C(=O)[C@@]1(CC[C@@H]2[C@@]1(CCC3=C4CCC(=O)C=C4CC[C@@H]23)C)C)O,c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,0.8,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
49,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],1.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
50,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,1.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
51,CC\1=NC(=O)C(=C/C1=C\2/C=CN3C=CNC3=C2)C#N,C[C@H](C(=O)[C@@]1(CC[C@@H]2[C@@]1(CCC3=C4CCC(=O)C=C4CC[C@@H]23)C)C)O,1.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
52,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],1.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
53,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
54,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
55,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
56,CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
57,CC\1=NC(=O)C(=C/C1=C\2/C=CN3C=CNC3=C2)C#N,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
58,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,c1ccc2c(c1)CCC3=C2OC(=C([C@@H]3c4cccs4)C#N)N,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
59,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],CC(=O)O[C@@H]1CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C,1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
60,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],1.3,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
61,C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],1.6,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
62,CC\1=NC(=O)C(=C/C1=C\2/C=CN3C=CNC3=C2)C#N,C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],1.6,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
63,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],C=C=Cn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)[O-],1.6,"Provide a pair of monomers suitable for TSMPs, one rich in vinyl(C=C) and the other in vinyl(C=C) groups.",[],group_generated_responses.json
64,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],C[C@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O,2.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
65,c1ccc2c(c1)C(=C(C(=O)C2=O)CC=C(Cl)Cl)[O-],C=C=Cn1cc(c(=O)c2c1cc(c(c2)F)Cl)C(=O)[O-],2.0,Design a thermoset shape memory polymer using monomers that include vinyl(C=C) and vinyl(C=C) functionalities.,[],group_generated_responses.json
66,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,0.5,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
67,Cc3cc(c2cc(C)c(OCC1CO1)c(C(C)(C)C)c2)cc(C(C)(C)C)c3OCC4CO4,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,0.5,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
68,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,0.5,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
69,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,C=C(C)C(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O,0.5,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
70,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,0.8,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
71,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,0.8,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
72,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,1.0,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
73,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.0,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
74,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,1.0,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
75,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,1.0,"Suggest a TSMP system that satisfies Tg = 40°C and Er = 80 MPa, incorporating epoxy(C1OC1) and imine(NC) functionalities.",[],mix_generated_responses.json
76,Cc3cc(c2cc(C)c(OCC1CO1)c(C(C)(C)C)c2)cc(C(C)(C)C)c3OCC4CO4,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,1.0,"Generate a TSMP with Tg = 150°C and Er = 200 MPa, using functional groups vinyl(C=C) and thiol(CCS).",[],mix_generated_responses.json
77,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.3,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],mix_generated_responses.json
78,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.3,"Propose two monomers that form a TSMP with Tg around 40°C, Er near 80 MPa, and containing epoxy(C1OC1) and imine(NC) groups.",[],mix_generated_responses.json
79,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.6,"Generate a TSMP with Tg = 40°C and Er = 80 MPa, using functional groups epoxy(C1OC1) and imine(NC).",[],mix_generated_responses.json
80,Nc2ccc(Cc1ccc(N)cc1)cc2,NCCCOCCOCCCN,1.6,"Generate a TSMP with Tg = 40°C and Er = 80 MPa, using functional groups epoxy(C1OC1) and imine(NC).",[],mix_generated_responses.json
81,Nc2ccc(Cc1ccc(N)cc1)cc2,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.6,"Generate a TSMP with Tg = 40°C and Er = 80 MPa, using functional groups epoxy(C1OC1) and imine(NC).",[],mix_generated_responses.json
82,Nc2ccc(Cc1ccc(N)cc1)cc2,CC(N)COCC(C)OCC(C)OCC(C)N,1.6,"Generate a TSMP with Tg = 40°C and Er = 80 MPa, using functional groups epoxy(C1OC1) and imine(NC).",[],mix_generated_responses.json
83,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,CC(C)(c2ccc(C)cc2)c4ccc(Cc3ccc(C)cc3)cc4,1.6,"Create a thermoset polymer with Tg = 150°C, Er = 200 MPa, and monomers featuring vinyl(C=C) and thiol(CCS) groups.",[],mix_generated_responses.json
84,Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O,1.6,Design a shape memory polymer with Tg ≈ 140°C and Er ≈ 80 MPa that includes thiol(CCS) and vinyl(C=C) groups.,[],mix_generated_responses.json
85,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,1.6,Design a shape memory polymer with Tg ≈ 140°C and Er ≈ 80 MPa that includes thiol(CCS) and vinyl(C=C) groups.,[],mix_generated_responses.json
