Smiles,Ration_1,Ratio_2,Er,Tg
"['C=COC(=O)CCCCCC(C)(C)C', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,26.507328,136.03717
"['C=COC(=O)CCCCCC(C)(C)C', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.5,0.5,16.805363,65.851135
"['C=COC(=O)CCCCCC(C)(C)C', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.1,0.9,15.07521,35.49897
"['C=COC(=O)CCCCCC(C)(C)C', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.1,0.9,29.640593,179.53284
"['C=COC(=O)CCCCCC(C)(C)C', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,43.32016,244.6123
"['C=Cc1cccc(C=C)c1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,16.7974,77.61134
"['C=Cc1cccc(C=C)c1', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,27.825516,100.51859
"['C=Cc1cccc(C=C)c1', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.2,0.8,133.53113,141.07748
"['C=Cc1cccc(C=C)c1', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.3,0.7,53.699577,84.363754
"['C=Cc1cccc(C=C)c1', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.4,0.6,48.515408,141.96857
"['C=Cc1cccc(C=C)c1', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.1,0.9,39.417282,220.45352
"['C=Cc1ccccc1', 'C=C(C)C(=C)OCOCCOC(=O)C(=C)C']",0.6,0.4,3.379753,19.40347
"['C=Cc1ccccc1', 'C=C(C)C(=O)OC']",0.2,0.8,11.712761,115.17995
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCC(O)COc2ccc(C(C)(C)c1ccc(OCC(O)COC(=O)C(=C)C)cc1)cc2']",0.2,0.8,67.96648,123.97329
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCCC']",0.6,0.4,4.701304,33.259777
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,13.255005,29.106964
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,16.703531,74.58709
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,21.165668,94.480835
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,21.698093,83.302475
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,23.887415,98.75558
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,28.49717,158.09386
"['C=Cc1ccccc1', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.1,0.9,31.619156,222.65079
"['C=Cc1ccccc1', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.1,0.9,27.796093,100.08596
"['C=Cc1ccccc1', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.2,0.8,117.87976,140.5357
"['C=Cc1ccccc1', 'C=CC(=O)OC(C)(C)C']",0.5,0.5,7.3648605,27.145065
"['C=Cc1ccccc1', 'C=CC(=O)OCCCC']",0.6,0.4,4.7455626,27.896494
"['C=Cc1ccccc1', 'C=CC(=O)OCCn1c(=O)n(CCOC(=O)C=C)c(=O)n(CCOC(=O)C=C)c1=O']",0.1,0.9,275.26797,235.18321
"['C=Cc1ccccc1', 'C=CCOC(CC)(CO)CO']",0.3,0.7,6.644647,19.17369
"['C=Cc1ccccc1', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.4,0.6,4.602649,19.013107
"['C=Cc1ccccc1', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.6,0.4,19.67226,92.4722
"['C=Cc1ccccc1', 'C=CCc1ccccc1OCC(O)COC(=O)CCCCC(=O)OCC(O)COc2ccccc2CC=C']",0.2,0.8,30.050085,120.352776
"['C=Cc1ccccc1', 'C=CCc1ccccc1OCC(O)COC(=O)Cc3ccc(C(=O)OCC(O)COc2ccccc2CC=C)cc3']",0.1,0.9,65.7802,129.98074
"['C=Cc1ccccc1', 'C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O']",0.4,0.6,10.564253,115.92569
"['C=Cc1ccccc1', 'C=COC(=O)CCCCCC(C)(C)C', 'C=Cc1cccc(C=C)c1']",0.1,0.9,8.517819,94.256485
"['C=Cc1ccccc1', 'C=COC(=O)CCCCCC(C)(C)C']",0.1,0.9,8.517819,94.256485
"['C=Cc1ccccc1', 'C=Cc1cccc(C=C)c1']",0.6,0.4,4.7438917,19.933489
"['C=Cc1ccccc1', 'CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.1,0.9,23.91708,117.069176
"['C=Cc1ccccc1', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.2,0.8,73.97926,89.76846
"['C=Cc1ccccc1', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.2,0.8,72.47747,114.696495
"['C=Cc1ccccc1', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.2,0.8,37.509274,174.4744
"['C=Cc1ccccc1', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.2,0.8,44.86197,200.78366
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,21.592949,100.58528
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOC(=O)C(C)=O']",0.6,0.4,25.462044,129.07843
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(C)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(=C)C']",0.6,0.4,29.81718,150.86601
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCSC(=O)NCC1(C)CC(NC(=O)SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS)CC(C)(C)C1']",0.2,0.8,30.190186,95.74955
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O']",0.1,0.9,74.25117,78.5037
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCOCC(CO)(COCC=C)COCC=C']",0.6,0.4,18.074299,74.3756
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=CCOCC(COCC=C)(COCC=C)COC(=O)NCC1(C)CC(NC(=O)OCC(COCC=C)(COCC=C)COCC=C)CC(C)(C)C1']",0.1,0.9,20.817444,68.54321
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'C=Cc1cccc(C=C)c1']",0.2,0.8,13.73526,66.76737
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,16.222076,60.73049
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'CCCC(=O)OCC(CC)(COC(=O)CCS)COC(=O)CCS']",0.6,0.4,17.95804,72.475494
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'O=c1ccc(=O)n1c4ccc(Cc3ccc(n2c(=O)ccc2=O)cc3)cc4']",0.2,0.8,46.654778,197.36043
"['CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC(=O)C(C)=O', 'O=c1n(CCS)c(=O)n(CCS)c(=O)n1CCS']",0.3,0.7,62.036636,144.61342
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(=O)C1CCCCC1C(C)=O']",0.2,0.8,18.962109,134.40965
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(C)(C)N']",0.1,0.9,45.24774,157.3769
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(CN)CCCN']",0.1,0.9,23.335432,87.78092
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.6,0.4,18.77956,83.15273
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.6,0.4,17.158493,77.55133
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.6,0.4,18.080265,65.651596
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,86.28561,299.1881
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,33.46528,203.90031
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CC1(C)CC(N)CC(C)(CN)C1']",0.4,0.6,28.39127,61.773785
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,32.33246,63.413754
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,32.600483,62.452583
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCCCCCCCCCCCCCCN']",0.5,0.5,31.647392,87.94208
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCCCCCCCCCCCN']",0.6,0.4,31.157093,106.00572
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCCCCCCCCCN']",0.5,0.5,28.296627,103.2578
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCCCCCCCCN']",0.5,0.5,26.93715,103.42311
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'CCc1cc(C)c(N)c(CC)c1N']",0.5,0.5,20.260887,32.871353
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,24.206795,105.61734
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,38.942596,148.89676
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,93.54236,312.9604
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,91.19579,324.95166
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'NCCCOCCOCCCN']",0.4,0.6,36.928696,101.08453
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'NCCNCCN']",0.4,0.6,122.45943,171.32915
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.1,0.9,22.649868,123.23421
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'NCCOCCOCCN']",0.3,0.7,30.631897,99.79207
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'NCc1cccc(CN)c1']",0.3,0.7,86.64192,84.35948
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'Nc1cccc(N)c1']",0.4,0.6,51.12398,104.92215
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.4,0.6,76.70863,90.23128
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.4,0.6,41.416107,135.38705
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.1,0.9,29.789051,225.71512
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.3,0.7,31.795517,151.42435
"['CC(C)(C4CCC(OCC(O)COC3CCC(C(C)(C)C2CCC(OCC1CO1)CC2)CC3)CC4)C6CCC(OCC5CO5)CC6', 'O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4', 'CC(=O)C1CCCCC1C(C)=O']",0.1,0.9,52.261566,117.0834
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(C)(C)N']",0.1,0.9,58.047066,160.88126
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(CN)CCCN']",0.1,0.9,32.989998,56.836754
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,14.2573395,51.615578
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.5,0.5,17.87486,72.576294
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,11.692802,27.710297
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,83.005325,288.87555
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,30.01284,189.8521
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CC1(C)CC(N)CC(C)(CN)C1']",0.6,0.4,21.177357,128.41843
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,30.841103,62.56765
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.5,0.5,38.70443,70.6065
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCCCCCCCCCCCCCCN']",0.1,0.9,16.231707,91.46431
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCCCCCCCCCCCN', 'NCc1cccc(CN)c1']",0.1,0.9,14.911761,78.52813
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCCCCCCCCCCCN']",0.1,0.9,14.911761,78.52813
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCCCCCCCCCN']",0.1,0.9,12.910706,57.100475
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCCCCCCCCN']",0.1,0.9,11.286009,45.25643
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'CCc1cc(C)c(N)c(CC)c1N']",0.4,0.6,17.243326,131.67479
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,22.43369,89.10557
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,35.92486,134.73337
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,90.21075,300.87976
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,87.954025,312.0288
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'NCCCOCCOCCCN']",0.6,0.4,22.793812,35.767017
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'NCCNCCN']",0.1,0.9,85.48137,169.28354
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.6,0.4,37.9478,94.97783
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'NCCOCCOCCN']",0.3,0.7,22.470356,43.133263
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'NCc1cccc(CN)c1']",0.4,0.6,31.192944,113.61562
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'Nc1cccc(N)c1']",0.5,0.5,31.865114,155.46739
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.5,0.5,38.685818,161.16881
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.5,0.5,33.70646,249.54732
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.1,0.9,41.22637,191.58679
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.1,0.9,33.31167,192.24365
"['CC(C)(c2ccc(OC1CO1)cc2)c4ccc(OC3CO3)cc4', 'O=C(O)CC(CC(=O)O)C(=O)O']",0.6,0.4,12.713268,56.594337
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'C#CCCc1ccccc1Cc4cccc(Cc3cccc(Cc2ccccc2CC#C)c3O)c4CCC#C']",0.1,0.9,34.42433,115.77622
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(C)N']",0.1,0.9,55.05137,151.53548
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(COCC1CO1)COCC2CO2', 'CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5CN(c4ccccc4)COc5c6']",0.3,0.7,26.488783,27.10921
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(COCC1CO1)COCC2CO2', 'CC(N)COCC(C)OCC(C)OCC(C)N', 'CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5CN(c4ccccc4)COc5c6']",0.3,0.7,26.488783,27.10921
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(COCC1CO1)COCC2CO2', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.3,0.7,26.488783,27.10921
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.6,0.4,18.665958,117.94451
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5OCN(c4ccccc4)Cc5c6', 'CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6']",0.1,0.9,35.989937,177.0958
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5OCN(c4ccccc4)Cc5c6']",0.1,0.9,35.989937,177.0958
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(CN)CCCN']",0.1,0.9,32.633194,57.78274
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.1,0.9,14.099503,50.678642
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,14.099503,50.678642
"['CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)N', 'CC(C)(C)N']",0.6,0.4,8.533965,70.250534
